id,url,reference,method,eval,EC,enzyme_name,reaction,description,K,K_prime,temperature,ionic_strength,p_h,p_mg
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry509,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.0758,309.8,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry510,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.127,317.7,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry511,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.00898,278.3,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry512,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.034,298.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry513,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.0165,287.9,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry514,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KRA_1121,92KRA,HPLC,A,4.1.3.3,N-acetylneuraminate lyase,kegg:C00270 = kegg:C00645 + kegg:C00022,N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),,0.0641,309.8,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry515,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=70MAN/HOL_708,70MAN/HOL,,B,2.7.7.42,[glutamate-ammonia-ligase] adenylyltransferase,kegg:C00002 + kegg:C01281 = kegg:C00013 + kegg:C01299,ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),,8.5,303.15,,7.36,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry516,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=92KIM/KIN_458,92KIM/KIN,HPLC and enzymatic assay,A,2.4.2.1,purine-nucleoside phosphorylase,kegg:C00387 + kegg:C00009 = kegg:C00242 + kegg:C00620,guanosine(aq) + orthophosphate(aq) = guanine(aq) + D-ribose 1-phosphate(aq),,0.00926,311.15,0.25,7,3
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry517,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56KAP/CIO_22,56KAP/CIO,spectrophotometry,C,1.1.1.1,alcohol dehydrogenase,kegg:C00469 + COCO:COCOM00012 = kegg:C00084 + COCO:COCOM00013,ethanol(aq) + AP-NAD(aq) = acetaldehyde(aq) + AP-NADH(aq),,0.03,303.15,,7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry518,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56KAP/CIO_22,56KAP/CIO,spectrophotometry,C,1.1.1.1,alcohol dehydrogenase,kegg:C00469 + COCO:COCOM00012 = kegg:C00084 + COCO:COCOM00013,ethanol(aq) + AP-NAD(aq) = acetaldehyde(aq) + AP-NADH(aq),,0.3,303.15,,8,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry519,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=70NAK/TSU_205,70NAK/TSU,spectrophotometry,C,1.1.1.96,diiodophenylpyruvate reductase,kegg:C04367 + kegg:C00003 = kegg:C01244 + kegg:C00004,"-(3,5-diiodo-4-hydroxyphenyl)lactate(aq) + NAD(aq) =-(3,5-diiodo-4-hydroxyphenyl)pyruvate(aq) + NADH(aq)",,8.20E-07,298.15,,6.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry520,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=99KIS/HOL_262,99KIS/HOL,calorimetry,A,1.3.1.12,prephenate dehydrogenase,kegg:C00254 + kegg:C00003 = kegg:C01179 + kegg:C00004 + kegg:C00288,prephenate(aq) + NAD(aq) = 4-hydroxyphenylpyruvate(aq) + NADH(aq) + carbon dioxide(aq),,,298.15,,6.98,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry521,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,7.94,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry522,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.1,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry523,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.13,310.15,,9.1,1.38
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry524,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.13,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry525,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.45,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry526,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.15,310.15,,9.1,2.28
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry527,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.12,310.15,,9.1,1.98
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry528,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.29,310.15,,9.1,2.28
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry529,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.15,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry530,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.13,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry531,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.1,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry532,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.26,310.15,,8.72,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry533,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.23,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry534,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.17,310.15,,9.1,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry535,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.24,310.15,,9.1,1.43
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry536,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.15,310.15,,5.98,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry537,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.1,310.15,,9.1,1.98
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry538,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.0926,310.15,,9.1,1.13
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry539,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=48SOR/DEG_591,48SOR/DEG,chemical analysis and spectrophotometry,B,2.7.3.2,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,0.37,310.15,,6.02,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry540,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=56COW/PIZ_1389,56COW/PIZ,polarimetry,B,5.4.2.1,phosphoglycerate mutase,kegg:C00631 = kegg:C00197,2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),,5,310.15,,6.8,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry541,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=59KIT/HEM_986,59KIT/HEM,calorimetry,A,3.5.1.1,asparaginase,kegg:C00152 + kegg:C00001 = kegg:C00049 + kegg:C00014,L-asparagine(aq) + H2O(l) = L-aspartate(aq) + ammonia(aq),,,295,,8.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry542,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=53SIE/POT_635,53SIE/POT,spectrophotometry,C,2.7.4.3,adenylate kinase,2 kegg:C00008 = kegg:C00020 + kegg:C00002,2 ADP(aq) = AMP(aq) + ATP(aq),,1,303.15,,,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry543,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=40COH_495,40COH,,C,2.6.1.1,aspartate transaminase,kegg:C00049 + kegg:C00026 = kegg:C00036 + kegg:C00025,L-aspartate(aq) + 2-oxoglutarate(aq) = oxaloacetate(aq) + L-glutamate(aq),,0.25,311.15,,7.4,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry544,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=71KUN/STA_1422,71KUN/STA,spectrophotometry,B,5.4.99.4,2-methyleneglutarate mutase,kegg:C02930 = kegg:C02295,2-methyleneglutarate(aq) = methylitaconate(aq),,0.23,307.15,,7.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry545,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=70NAK/FUJ_535,70NAK/FUJ,spectrophotometry,B,2.6.1.39,2-aminoadipate transaminase,kegg:C00956 + kegg:C00026 = kegg:C00322 + kegg:C00025,L-2-aminoadipate(aq) + 2-oxoglutarate(aq) = 2-oxoadipate(aq) + L-glutamate(aq),,1.32,310.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry546,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=37NEG/WUL_9,37NEG/WUL,spectrophotometry,C,1.1.1.1,alcohol dehydrogenase,kegg:C00469 + kegg:C00003 = kegg:C00084 + kegg:C00004,ethanol(aq) + NAD(aq) = acetaldehyde(aq) + NADH(aq),,0.000741,293.15,,7.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry547,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67WU/WIT_811,67WU/WIT,calorimetry,A,3.1.3.1,alkaline phosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,298.15,,6.76,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry548,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67WU/WIT_811,67WU/WIT,calorimetry,A,3.1.3.1,alkaline phosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,298.15,,6.88,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry549,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67WU/WIT_811,67WU/WIT,calorimetry,A,3.1.3.1,alkaline phosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,298.15,,6.93,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry550,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=67WU/WIT_811,67WU/WIT,calorimetry,A,3.1.3.1,alkaline phosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,298.15,,6.89,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry551,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=66REI_1356,66REI,spectrophotometry,C,5.3.1.9,glucose-6-phosphate isomerase,kegg:C00092 = kegg:C00085,D-glucose 6-phosphate(aq) = D-fructose 6-phosphate(aq),,0.32,303.15,,8,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry552,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=52OHL/SHA_1070,52OHL/SHA,calorimetry,B,3.6.1.9,nucleotide pyrophosphatase,kegg:C00003 + kegg:C00001 = kegg:C00455 + kegg:C00020,NAD(aq) + H2O(l) =-nicotinamide mononucleotide(aq) + AMP(aq),,,306.15,,7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry553,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=04DAS/BOM_1522,04DAS/BOM,calorimetry,A,3.6.1.1,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,303.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry554,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=04DAS/BOM_1522,04DAS/BOM,calorimetry,A,3.6.1.1,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,,303.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry555,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75JES_999,75JES,calorimetry,B,3.5.1.5,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),,,298.15,,6.7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry556,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75JES_999,75JES,calorimetry,B,3.5.1.5,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),,,298.15,,6.7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry557,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75JES_999,75JES,calorimetry,B,3.5.1.5,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),,,298.15,,6.7,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry558,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75JES_999,75JES,calorimetry,B,3.5.1.5,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),,,298.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry559,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=75JES_999,75JES,calorimetry,B,3.5.1.5,urease,kegg:C00086 + 2 kegg:C00001 = 2 kegg:C00014 + kegg:C00288,urea(aq) + 2 H2O(l) = 2 ammonia(aq) + carbon dioxide(aq),,,298.15,,7.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry560,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=82REH/YOU_232,82REH/YOU,calorimetry,B,1.1.3.6&1.11.1.6,cholesterol oxidase and catalase,kegg:C00187 + 0.5 kegg:C00007 = kegg:C00599 + kegg:C00001,cholesterol(aq) + 1/2 O2(aq) = cholest-4-en-3-one(aq) + H2O(l),,,303.15,,6.9,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry561,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=61BEN/SCH_1408,61BEN/SCH,enzymatic assay,B,5.4.2.6,_-phosphoglucomutase,kegg:C00103 = kegg:C00092,-D-glucose 1-phosphate(aq) =-D-glucose 6-phosphate(aq),,24,310.15,,6.5,
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry562,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.61,303.15,,7.4,2.82
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry563,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.54,303.15,,7.4,3.22
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry564,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.56,303.15,,7.4,2.82
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry565,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.83,303.15,,7.4,2.26
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry566,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.8,303.15,,7.4,2.26
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry567,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.69,303.15,,7.4,2.46
https://w3id.org/related-to/doi.org/10.5281/zenodo.3978439/files/TECRDB.csv#entry568,http://xpdb.nist.gov/enzyme_thermodynamics/enzyme_data1.pl?col=1.&T1=06AIR2_1504,06AIR2,radioactivity,A,6.1.1.5,isoleucine-tRNA ligase,kegg:C00002 + kegg:C00407 + kegg:C01644 = kegg:C00020 + kegg:C00013 + kegg:C03127,ATP(aq) + L-isoleusine(aq) + tRNA-Ile(aq) = AMP(aq) + pyrophosphate(aq) + L-isoleucyl-tRNA-Ile(aq),,0.63,303.15,,7.4,2.6
